9.469999999999999529e-01,9.131000000000000227e-01,9.294999999999999929e-01,9.858999999999999986e-01,9.792999999999999483e-01,9.826000000000000290e-01
9.585000000000000187e-01,9.080000000000000293e-01,9.322000000000000286e-01,9.874000000000000554e-01,9.729999999999999760e-01,9.800999999999999712e-01
9.424000000000000155e-01,8.929000000000000270e-01,9.167999999999999483e-01,9.838999999999999968e-01,9.695000000000000284e-01,9.766000000000000236e-01
9.708999999999999853e-01,9.578999999999999737e-01,9.644000000000000350e-01,9.854000000000000536e-01,9.746000000000000218e-01,9.799999999999999822e-01
9.898000000000000131e-01,9.801999999999999602e-01,9.848999999999999977e-01,9.861999999999999655e-01,9.724000000000000421e-01,9.792999999999999483e-01
